Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,SafeScore,RiskScore,BSS
37.36167527899097_127.1120719345456_0_0.jpg,0.1763,0.0362,0.0522,0.0,0.0648,0.0037,0.0,0.0045,0.481,0.0,0.0172,0.0,0.0,0.1641,0.0,0.0,0.0,0.0,0.0,0.1047,0.34040000000000004,0.30757841486952153
37.38036725876017_127.1106862751422_1_180.jpg,0.4221,0.0041,0.0479,0.0059,0.0,0.008,0.0002,0.0024,0.1074,0.0086,0.3593,0.0001,0.0,0.0287,0.0054,0.0,0.0,0.0,0.0,0.012199999999999999,0.4564,0.02673087920490972
37.36226924843113_127.1071424794236_1_180.jpg,0.4043,0.0194,0.3495,0.0,0.0091,0.0078,0.0,0.0022,0.1161,0.0,0.0748,0.0011,0.0004,0.0017,0.0137,0.0,0.0,0.0,0.0,0.037399999999999996,0.4197,0.08911105763388698
37.3693359585151_127.1119834907343_0_0.jpg,0.1178,0.0154,0.6602,0.0,0.0,0.0,0.0,0.0006,0.0057,0.0,0.0,0.0049,0.0,0.1903,0.0052,0.0,0.0,0.0,0.0,0.0203,0.3133,0.06479392022368265
37.37168022851925_127.1142422512501_0_0.jpg,0.3508,0.004,0.1821,0.0,0.0003,0.0001,0.0001,0.0072,0.0792,0.0,0.2723,0.0039,0.0,0.0979,0.002,0.0,0.0,0.0,0.0,0.0083,0.4508,0.01841167166887385
37.35796270795266_127.1242457945588_1_180.jpg,0.2959,0.0002,0.4331,0.0407,0.0,0.0,0.0004,0.0001,0.0334,0.0,0.1405,0.0075,0.0,0.0481,0.0,0.0,0.0,0.0,0.0,0.007699999999999999,0.3444,0.022357658659527702
37.36345159915459_127.1070222825337_1_180.jpg,0.4273,0.0028,0.3909,0.0,0.0031,0.004,0.0,0.0076,0.0651,0.0157,0.0798,0.0022,0.0002,0.0013,0.0,0.0,0.0,0.0,0.0,0.0121,0.42860000000000004,0.02823138536774296
37.36773245204689_127.1059259369504_1_180.jpg,0.3924,0.0236,0.294,0.0001,0.0159,0.0005,0.0,0.009,0.1736,0.0007,0.0641,0.0125,0.0005,0.0116,0.0005,0.0003,0.0,0.0007,0.0002,0.052700000000000004,0.4055,0.12996268813147194
37.36350790254897_127.1231524913249_1_180.jpg,0.4342,0.0112,0.0872,0.0084,0.0072,0.0077,0.0,0.0085,0.1645,0.0024,0.2562,0.0019,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.4447,0.06296365423059538
37.36103222189474_127.1216188940121_1_180.jpg,0.0908,0.112,0.0243,0.0028,0.0558,0.0032,0.0,0.0381,0.6582,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.0908,1.8832391713747647
37.35935293280547_127.106026988977_1_180.jpg,0.4149,0.0063,0.2843,0.0008,0.0221,0.0001,0.0002,0.0054,0.1233,0.0,0.1268,0.002,0.0,0.0121,0.0013,0.0,0.0,0.0,0.0003,0.0308,0.4285,0.07187847869666583
37.37228564872368_127.1042170317181_0_0.jpg,0.325,0.0,0.4186,0.0,0.0092,0.0002,0.0018,0.0341,0.0049,0.0,0.0998,0.008,0.0001,0.0008,0.0,0.0,0.0965,0.0,0.0009,0.0183,0.42410000000000003,0.04315009867932403
37.35896320969567_127.1240623105541_0_0.jpg,0.3798,0.0031,0.0962,0.0,0.0,0.0036,0.0002,0.0026,0.1241,0.0054,0.319,0.0012,0.0,0.061,0.0026,0.0,0.0,0.0,0.0012,0.009099999999999999,0.44360000000000005,0.020513930311248166
