Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.56435240937219_126.919183457826_0_0.jpg,0.3412,0.0054,0.3895,0.0188,0.0005,0.0004,0.0,0.0055,0.0229,0.0,0.1476,0.007,0.0003,0.0336,0.0275,0.0,0.0,0.0,0.0,126.919183457826,37.56435240937219
37.55940895440762_126.9147375948827_1_180.jpg,0.3528,0.0742,0.1342,0.038,0.0057,0.0067,0.0002,0.0039,0.2494,0.0001,0.119,0.0045,0.0027,0.0051,0.0,0.0,0.0,0.0026,0.001,126.9147375948827,37.55940895440762
37.56425730909303_126.9219440821176_1_180.jpg,0.1693,0.0024,0.6374,0.0,0.0002,0.0076,0.0,0.0005,0.0176,0.0302,0.1199,0.0005,0.0,0.0142,0.0002,0.0,0.0,0.0,0.0,126.9219440821176,37.56425730909303
37.56243350047118_126.9217697671045_0_0.jpg,0.3824,0.0353,0.3011,0.0312,0.006,0.0019,0.0,0.0109,0.0862,0.0046,0.1379,0.0024,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,126.9217697671045,37.56243350047118
37.55944458321498_126.9187055285962_1_180.jpg,0.1684,0.0143,0.5989,0.0009,0.0,0.0055,0.0,0.0058,0.0878,0.0,0.0835,0.0031,0.0002,0.0009,0.0,0.0,0.0,0.0067,0.024,126.9187055285962,37.55944458321498
37.56502978944625_126.9110718563413_1_180.jpg,0.2869,0.1035,0.1039,0.0,0.019,0.0029,0.0,0.0102,0.4225,0.0049,0.0385,0.0021,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,126.9110718563413,37.56502978944625
37.56354145907635_126.923938462455_0_0.jpg,0.1348,0.0,0.6521,0.0015,0.008,0.0003,0.0,0.0017,0.0172,0.0622,0.0074,0.0023,0.0132,0.097,0.0006,0.0,0.0,0.0,0.0016,126.923938462455,37.56354145907635
37.56030403630109_126.921006631605_0_0.jpg,0.1726,0.0002,0.5126,0.0,0.0,0.0,0.0,0.0009,0.0151,0.0,0.1423,0.002,0.0,0.1542,0.0,0.0,0.0,0.0,0.0,126.921006631605,37.56030403630109
37.56257798391304_126.9245973925444_0_0.jpg,0.362,0.0199,0.3248,0.0,0.0004,0.0077,0.0,0.0068,0.0304,0.0,0.1998,0.0139,0.0,0.0327,0.0016,0.0,0.0,0.0,0.0,126.9245973925444,37.56257798391304
37.56134251986102_126.9200384889071_0_0.jpg,0.3139,0.0006,0.414,0.0,0.0,0.0187,0.0,0.0047,0.0465,0.0,0.1582,0.0004,0.0,0.0395,0.0026,0.0,0.0,0.001,0.0,126.9200384889071,37.56134251986102
